name,scn_name,bus0,bus1,carrier,p_nom,p_nom_max,capital_cost,length,efficiency,p_nom_min,p_min_pu,p_max_pu,marginal_cost,p_nom_opt,country,lifetime,committable,p_nom_mod,stand_by_cost,start_up_cost,shut_down_cost,ramp_limit_up,ramp_limit_start_up,ramp_limit_shut_down
883,eGon2035,52023,66048,rural_heat_store_charger,0.0,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,0.0,DE,inf,False,,,0.0,,,1.0,1.0
884,eGon2035,52023,66048,rural_heat_store_charger,0.0,inf,0.0,0.0,0.8400000000000001,0.0,0.0,1.0,0.0,0.0,DE,inf,False,,,0.0,,,1.0,1.0
885,eGon2035,52023,66048,rural_heat_store_charger,1.0907678118316841,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,1.0907678118316841,DE,inf,False,,,0.0,,,1.0,1.0
886,eGon2035,52023,66048,rural_heat_store_charger,0.4819101954094261,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,0.4819101954094261,DE,inf,False,,,0.0,,,1.0,1.0
887,eGon2035,52023,66048,rural_heat_store_charger,0.6324330260699607,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,0.6324330260699607,DE,inf,False,,,0.0,,,1.0,1.0
888,eGon2035,52023,66048,rural_heat_store_charger,40259.169604823204,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,40259.169604823204,DE,inf,False,,,0.0,,,1.0,1.0
889,eGon2035,4,36178,dsm,7.793333351196267,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.793333351196267,DE,inf,False,,,0.0,,,1.0,1.0
890,eGon2035,4,48637,power_to_H2,0.14523415019630584,inf,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,0.14523415019630584,DE,31.0,False,,,0.0,,,1.0,1.0
891,eGon2035,4,52023,rural_heat_pump,68.51620842858053,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,68.51620842858053,DE,inf,False,,,0.0,,,1.0,1.0
892,eGon2035,4,69893,BEV charger,140.6316945552826,inf,0.0,0.0,0.9,0.0,0.0,1.0,0.0,140.6316945552826,DE,inf,False,,,0.0,,,1.0,1.0
893,eGon2035,4,72181,power_to_H2,1.1672098480437856,8.0,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,1.1672098480437856,DE,31.0,False,,,0.0,,,1.0,1.0
894,eGon2035,4,72202,power_to_H2,0.9997957684230152,1.0,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,0.9997957684230152,DE,31.0,False,,,0.0,,,1.0,1.0
895,eGon2035,4,72541,central_heat_pump,5.212722772430555,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.212722772430555,DE,inf,False,,,0.0,,,1.0,1.0
896,eGon2035,4,72541,central_resistive_heater,4.4780649374576935,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.4780649374576935,DE,inf,False,,,0.0,,,1.0,1.0
897,eGon2035,4,36178,dsm,17.18489447982797,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,17.18489447982797,DE,inf,False,,,0.0,,,1.0,1.0
898,eGon2035,4,48637,power_to_H2,0.145234150690767,inf,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,0.145234150690767,DE,31.0,False,,,0.0,,,1.0,1.0
899,eGon2035,4,51910,central_resistive_heater,0.024460782797186557,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.024460782797186557,DE,inf,False,,,0.0,,,1.0,1.0
900,eGon2035,4,51920,central_resistive_heater,0.004900941346407728,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.004900941346407728,DE,inf,False,,,0.0,,,1.0,1.0
901,eGon2035,4,52023,rural_heat_pump,99.06680011621923,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,99.06680011621923,DE,inf,False,,,0.0,,,1.0,1.0
902,eGon2035,4,69893,BEV charger,174.92251348495483,inf,0.0,0.0,0.9,0.0,0.0,1.0,0.0,174.92251348495483,DE,inf,False,,,0.0,,,1.0,1.0
903,eGon2035,4,72526,central_heat_pump,3.0810923784945374,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0810923784945374,DE,inf,False,,,0.0,,,1.0,1.0
904,eGon2035,4,72526,central_resistive_heater,0.7634114501577424,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7634114501577424,DE,inf,False,,,0.0,,,1.0,1.0
905,eGon2035,4,36178,dsm,28.070851575625262,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,28.070851575625262,DE,inf,False,,,0.0,,,1.0,1.0
906,eGon2035,4,48637,power_to_H2,0.14523415039349546,inf,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,0.14523415039349546,DE,31.0,False,,,0.0,,,1.0,1.0
907,eGon2035,4,51655,central_heat_pump,1.672662929307818,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.672662929307818,DE,inf,False,,,0.0,,,1.0,1.0
908,eGon2035,4,51655,central_resistive_heater,2.2332927348338636,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.2332927348338636,DE,inf,False,,,0.0,,,1.0,1.0
909,eGon2035,4,51690,central_resistive_heater,0.01629574581018822,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.01629574581018822,DE,inf,False,,,0.0,,,1.0,1.0
910,eGon2035,4,51718,central_heat_pump,1.4756165521210953,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.4756165521210953,DE,inf,False,,,0.0,,,1.0,1.0
911,eGon2035,4,51718,central_resistive_heater,0.23289951565315253,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.23289951565315253,DE,inf,False,,,0.0,,,1.0,1.0
912,eGon2035,4,52023,rural_heat_pump,228.9545980077157,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,228.9545980077157,DE,inf,False,,,0.0,,,1.0,1.0
913,eGon2035,4,69893,BEV charger,393.7208531498909,inf,0.0,0.0,0.9,0.0,0.0,1.0,0.0,393.7208531498909,DE,inf,False,,,0.0,,,1.0,1.0
914,eGon2035,4,72131,power_to_H2,92.83344655171386,inf,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,92.83344655171386,DE,31.0,False,,,0.0,,,1.0,1.0
915,eGon2035,4,72147,power_to_H2,0.9675395069065388,1.0,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,0.9675395069065388,DE,31.0,False,,,0.0,,,1.0,1.0
916,eGon2035,4,72158,power_to_H2,2.999946597041918,3.0,461.22415334238485,0.0,0.6999999999999998,0.0,0.0,1.0,0.0,2.999946597041918,DE,31.0,False,,,0.0,,,1.0,1.0
917,eGon2035,4,72429,central_heat_pump,0.9417292254533633,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9417292254533633,DE,inf,False,,,0.0,,,1.0,1.0
918,eGon2035,4,72429,central_resistive_heater,0.2541298189960113,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2541298189960113,DE,inf,False,,,0.0,,,1.0,1.0
919,eGon2035,4,72481,central_heat_pump,3.5025936135907907,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.5025936135907907,DE,inf,False,,,0.0,,,1.0,1.0
920,eGon2035,4,72481,central_resistive_heater,0.836352980339278,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.836352980339278,DE,inf,False,,,0.0,,,1.0,1.0
921,eGon2035,4,72506,central_resistive_heater,0.04387788504049796,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.04387788504049796,DE,inf,False,,,0.0,,,1.0,1.0
922,eGon2035,4,36178,dsm,160.52881334514018,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,160.52881334514018,DE,inf,False,,,0.0,,,1.0,1.0
923,eGon2035,4,49894,central_heat_pump,0.15979968776631764,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.15979968776631764,DE,inf,False,,,0.0,,,1.0,1.0
924,eGon2035,4,49894,central_resistive_heater,0.20398463261716596,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.20398463261716596,DE,inf,False,,,0.0,,,1.0,1.0
925,eGon2035,4,49934,central_heat_pump,20.387251640719636,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.387251640719636,DE,inf,False,,,0.0,,,1.0,1.0
926,eGon2035,4,49934,central_resistive_heater,25.980295293401294,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,25.980295293401294,DE,inf,False,,,0.0,,,1.0,1.0
927,eGon2035,4,49970,central_heat_pump,0.29035046692620725,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.29035046692620725,DE,inf,False,,,0.0,,,1.0,1.0
928,eGon2035,4,49970,central_resistive_heater,0.05597451822772172,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.05597451822772172,DE,inf,False,,,0.0,,,1.0,1.0
929,eGon2035,4,49977,central_heat_pump,2.20384978885719,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.20384978885719,DE,inf,False,,,0.0,,,1.0,1.0
930,eGon2035,4,49977,central_resistive_heater,0.4436612966299363,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4436612966299363,DE,inf,False,,,0.0,,,1.0,1.0
931,eGon2035,4,50013,central_heat_pump,1.0740707627919335,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0740707627919335,DE,inf,False,,,0.0,,,1.0,1.0
932,eGon2035,4,50013,central_resistive_heater,0.17384466292235587,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.17384466292235587,DE,inf,False,,,0.0,,,1.0,1.0
933,eGon2035,4,52023,rural_heat_pump,891.5255992769295,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,891.5255992769295,DE,inf,False,,,0.0,,,1.0,1.0
934,eGon2035,4,69893,BEV charger,1797.1061260700226,inf,0.0,0.0,0.9,0.0,0.0,1.0,0.0,1797.1061260700226,DE,inf,False,,,0.0,,,1.0,1.0
935,eGon2035,4,72179,power_to_H2,3.9999412644212065,4.0,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,3.9999412644212065,DE,31.0,False,,,0.0,,,1.0,1.0
936,eGon2035,4,72208,power_to_H2,2.9999454059674497,3.0,461.22415334238485,0.0,0.6999999999999998,0.0,0.0,1.0,0.0,2.9999454059674497,DE,31.0,False,,,0.0,,,1.0,1.0
937,eGon2035,4,72252,central_heat_pump,6.332919363310915,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.332919363310915,DE,inf,False,,,0.0,,,1.0,1.0
938,eGon2035,4,72252,central_resistive_heater,4.880315902016015,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.880315902016015,DE,inf,False,,,0.0,,,1.0,1.0
939,eGon2035,4,72256,central_heat_pump,3.9760011124736048,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.9760011124736048,DE,inf,False,,,0.0,,,1.0,1.0
940,eGon2035,4,72256,central_resistive_heater,0.6943400568395295,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6943400568395295,DE,inf,False,,,0.0,,,1.0,1.0
941,eGon2035,4,72257,central_heat_pump,0.5543170517735488,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5543170517735488,DE,inf,False,,,0.0,,,1.0,1.0
942,eGon2035,4,72257,central_resistive_heater,0.1663714276961516,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1663714276961516,DE,inf,False,,,0.0,,,1.0,1.0
943,eGon2035,4,72269,central_heat_pump,5.092565091424552,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.092565091424552,DE,inf,False,,,0.0,,,1.0,1.0
944,eGon2035,4,72269,central_resistive_heater,3.7457667170057634,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.7457667170057634,DE,inf,False,,,0.0,,,1.0,1.0
945,eGon2035,4,36178,dsm,22.63713100405197,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,22.63713100405197,DE,inf,False,,,0.0,,,1.0,1.0
946,eGon2035,4,48637,power_to_H2,0.14523415101816675,inf,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,0.14523415101816675,DE,31.0,False,,,0.0,,,1.0,1.0
947,eGon2035,4,52023,rural_heat_pump,195.53402571647743,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,195.53402571647743,DE,inf,False,,,0.0,,,1.0,1.0
948,eGon2035,4,69893,BEV charger,329.3426877260208,inf,0.0,0.0,0.9,0.0,0.0,1.0,0.0,329.3426877260208,DE,inf,False,,,0.0,,,1.0,1.0
949,eGon2035,4,72140,power_to_H2,1.9450985060514663,2.0,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,1.9450985060514663,DE,31.0,False,,,0.0,,,1.0,1.0
950,eGon2035,4,72166,power_to_H2,1.9415402489693196,2.0,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,1.9415402489693196,DE,31.0,False,,,0.0,,,1.0,1.0
951,eGon2035,4,72193,power_to_H2,0.9645851383719674,1.0,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,0.9645851383719674,DE,31.0,False,,,0.0,,,1.0,1.0
952,eGon2035,4,72203,power_to_H2,2.9999424429602457,3.0,461.22415334238485,0.0,0.6999999999999998,0.0,0.0,1.0,0.0,2.9999424429602457,DE,31.0,False,,,0.0,,,1.0,1.0
953,eGon2035,4,72432,central_heat_pump,0.14082638314150986,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.14082638314150986,DE,inf,False,,,0.0,,,1.0,1.0
954,eGon2035,4,72432,central_resistive_heater,0.05434994516293931,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.05434994516293931,DE,inf,False,,,0.0,,,1.0,1.0
955,eGon2035,4,72443,central_heat_pump,0.14371728762113864,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.14371728762113864,DE,inf,False,,,0.0,,,1.0,1.0
956,eGon2035,4,72443,central_resistive_heater,0.12209006621163215,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.12209006621163215,DE,inf,False,,,0.0,,,1.0,1.0
957,eGon2035,4,36178,dsm,56.1000239819273,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,56.1000239819273,DE,inf,False,,,0.0,,,1.0,1.0
958,eGon2035,4,50568,central_heat_pump,0.1852543247654644,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1852543247654644,DE,inf,False,,,0.0,,,1.0,1.0
959,eGon2035,4,50568,central_resistive_heater,0.028443699015140985,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.028443699015140985,DE,inf,False,,,0.0,,,1.0,1.0
960,eGon2035,4,50826,central_heat_pump,0.16276920513742188,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.16276920513742188,DE,inf,False,,,0.0,,,1.0,1.0
961,eGon2035,4,50826,central_resistive_heater,0.055483044425994804,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.055483044425994804,DE,inf,False,,,0.0,,,1.0,1.0
962,eGon2035,4,50892,central_heat_pump,1.2404864796030906,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.2404864796030906,DE,inf,False,,,0.0,,,1.0,1.0
963,eGon2035,4,50892,central_resistive_heater,0.20554893715954878,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.20554893715954878,DE,inf,False,,,0.0,,,1.0,1.0
964,eGon2035,4,52023,rural_heat_pump,685.9711350619061,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,685.9711350619061,DE,inf,False,,,0.0,,,1.0,1.0
965,eGon2035,4,69893,BEV charger,1110.9328081607819,inf,0.0,0.0,0.8999999999999999,0.0,0.0,1.0,0.0,1110.9328081607819,DE,inf,False,,,0.0,,,1.0,1.0
966,eGon2035,4,72136,power_to_H2,6.7394705138209545,7.0,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,6.7394705138209545,DE,31.0,False,,,0.0,,,1.0,1.0
967,eGon2035,4,72150,power_to_H2,1.5811064695009953,2.0,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,1.5811064695009953,DE,31.0,False,,,0.0,,,1.0,1.0
968,eGon2035,4,72164,power_to_H2,34.04631525999501,inf,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,34.04631525999501,DE,31.0,False,,,0.0,,,1.0,1.0
969,eGon2035,4,72212,power_to_H2,2.999947955964904,3.0,461.22415334238485,0.0,0.6999999999999998,0.0,0.0,1.0,0.0,2.999947955964904,DE,31.0,False,,,0.0,,,1.0,1.0
970,eGon2035,4,72314,central_heat_pump,2.2152547222792,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.2152547222792,DE,inf,False,,,0.0,,,1.0,1.0
971,eGon2035,4,72314,central_resistive_heater,3.0214539257555177,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0214539257555177,DE,inf,False,,,0.0,,,1.0,1.0
972,eGon2035,4,72328,central_heat_pump,10.680494495733589,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.680494495733589,DE,inf,False,,,0.0,,,1.0,1.0
973,eGon2035,4,72328,central_resistive_heater,2.180427231131809,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.180427231131809,DE,inf,False,,,0.0,,,1.0,1.0
974,eGon2035,4,72333,central_heat_pump,8.593615521011595,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.593615521011595,DE,inf,False,,,0.0,,,1.0,1.0
975,eGon2035,4,72333,central_resistive_heater,9.491720123058034,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9.491720123058034,DE,inf,False,,,0.0,,,1.0,1.0
976,eGon2035,4,72336,central_heat_pump,2.368919364428688,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.368919364428688,DE,inf,False,,,0.0,,,1.0,1.0
977,eGon2035,4,72336,central_resistive_heater,0.5871832840630277,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5871832840630277,DE,inf,False,,,0.0,,,1.0,1.0
978,eGon2035,4,36178,dsm,101.25360936496642,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,101.25360936496642,DE,inf,False,,,0.0,,,1.0,1.0
979,eGon2035,4,49975,central_resistive_heater,0.00876936968955735,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.00876936968955735,DE,inf,False,,,0.0,,,1.0,1.0
980,eGon2035,4,52023,rural_heat_pump,571.4000516589015,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,571.4000516589015,DE,inf,False,,,0.0,,,1.0,1.0
981,eGon2035,4,69893,BEV charger,1085.2347196042538,inf,0.0,0.0,0.9,0.0,0.0,1.0,0.0,1085.2347196042538,DE,inf,False,,,0.0,,,1.0,1.0
982,eGon2035,4,72132,power_to_H2,132.54374755370742,inf,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,132.54374755370742,DE,31.0,False,,,0.0,,,1.0,1.0
983,eGon2035,4,72189,power_to_H2,9.70081305120888,inf,461.22415334238485,0.0,0.6999999999999998,0.0,0.0,1.0,0.0,9.70081305120888,DE,31.0,False,,,0.0,,,1.0,1.0
984,eGon2035,4,72200,power_to_H2,3.9999405158758266,4.0,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,3.9999405158758266,DE,31.0,False,,,0.0,,,1.0,1.0
985,eGon2035,4,72261,central_heat_pump,9.621425457285664,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9.621425457285664,DE,inf,False,,,0.0,,,1.0,1.0
986,eGon2035,4,72261,central_resistive_heater,7.9639532047914505,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.9639532047914505,DE,inf,False,,,0.0,,,1.0,1.0
987,eGon2035,4,72276,central_heat_pump,5.065486501065498,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.065486501065498,DE,inf,False,,,0.0,,,1.0,1.0
988,eGon2035,4,72276,central_resistive_heater,7.799740711828274,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.799740711828274,DE,inf,False,,,0.0,,,1.0,1.0
989,eGon2035,4,72281,central_heat_pump,0.5659177065068373,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5659177065068373,DE,inf,False,,,0.0,,,1.0,1.0
990,eGon2035,4,72281,central_resistive_heater,0.21354306799810668,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.21354306799810668,DE,inf,False,,,0.0,,,1.0,1.0
991,eGon2035,4,36178,dsm,13.094792756738919,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13.094792756738919,DE,inf,False,,,0.0,,,1.0,1.0
992,eGon2035,4,51875,central_resistive_heater,0.037984926192078966,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.037984926192078966,DE,inf,False,,,0.0,,,1.0,1.0
993,eGon2035,4,51889,central_heat_pump,1.1257133451833412,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.1257133451833412,DE,inf,False,,,0.0,,,1.0,1.0
994,eGon2035,4,51889,central_resistive_heater,0.1769425275926576,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1769425275926576,DE,inf,False,,,0.0,,,1.0,1.0
995,eGon2035,4,51908,central_resistive_heater,0.07741586974817344,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.07741586974817344,DE,inf,False,,,0.0,,,1.0,1.0
996,eGon2035,4,52023,rural_heat_pump,112.37997592125456,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,112.37997592125456,DE,inf,False,,,0.0,,,1.0,1.0
997,eGon2035,4,69893,BEV charger,200.5521615743637,inf,0.0,0.0,0.9,0.0,0.0,1.0,0.0,200.5521615743637,DE,inf,False,,,0.0,,,1.0,1.0
998,eGon2035,4,72147,power_to_H2,0.9675394994308472,1.0,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,0.9675394994308472,DE,31.0,False,,,0.0,,,1.0,1.0
999,eGon2035,4,72154,power_to_H2,1.8736444526701301,2.0,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,1.8736444526701301,DE,31.0,False,,,0.0,,,1.0,1.0
1000,eGon2035,4,72181,power_to_H2,1.6668462238148998,3.0,461.22415334238485,0.0,0.6999999999999998,0.0,0.0,1.0,0.0,1.6668462238148998,DE,31.0,False,,,0.0,,,1.0,1.0
1001,eGon2035,4,72530,central_heat_pump,3.3914050400674194,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.3914050400674194,DE,inf,False,,,0.0,,,1.0,1.0
1002,eGon2035,4,72530,central_resistive_heater,0.7904339323486778,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7904339323486778,DE,inf,False,,,0.0,,,1.0,1.0
1003,eGon2035,4,36178,dsm,24.847464649609154,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,24.847464649609154,DE,inf,False,,,0.0,,,1.0,1.0
1004,eGon2035,4,48637,power_to_H2,0.14523414994649042,inf,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,0.14523414994649042,DE,31.0,False,,,0.0,,,1.0,1.0
1005,eGon2035,4,52023,rural_heat_pump,197.83240334524584,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,197.83240334524584,DE,inf,False,,,0.0,,,1.0,1.0
1006,eGon2035,4,69893,BEV charger,444.38688695430756,inf,0.0,0.0,0.9000000000000001,0.0,0.0,1.0,0.0,444.38688695430756,DE,inf,False,,,0.0,,,1.0,1.0
1007,eGon2035,4,72135,power_to_H2,4.999939461170425,5.0,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,4.999939461170425,DE,31.0,False,,,0.0,,,1.0,1.0
1008,eGon2035,4,72522,central_heat_pump,0.6813382243084543,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6813382243084543,DE,inf,False,,,0.0,,,1.0,1.0
1009,eGon2035,4,72522,central_resistive_heater,0.19534737092417098,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.19534737092417098,DE,inf,False,,,0.0,,,1.0,1.0
1010,eGon2035,4,72532,central_heat_pump,18.95540552414657,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,18.95540552414657,DE,inf,False,,,0.0,,,1.0,1.0
1011,eGon2035,4,72532,central_resistive_heater,20.616874121332668,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.616874121332668,DE,inf,False,,,0.0,,,1.0,1.0
1012,eGon2035,4,72534,central_heat_pump,1.3269589762041496,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.3269589762041496,DE,inf,False,,,0.0,,,1.0,1.0
1013,eGon2035,4,72534,central_resistive_heater,0.4036655713075443,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4036655713075443,DE,inf,False,,,0.0,,,1.0,1.0
1014,eGon2035,4,36178,dsm,111.86629439124661,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,111.86629439124661,DE,inf,False,,,0.0,,,1.0,1.0
1015,eGon2035,4,51150,central_resistive_heater,0.010362053077598965,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.010362053077598965,DE,inf,False,,,0.0,,,1.0,1.0
1016,eGon2035,4,52016,central_heat_pump,4.067050699194675,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.067050699194675,DE,inf,False,,,0.0,,,1.0,1.0
1017,eGon2035,4,52016,central_resistive_heater,5.181121854308501,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.181121854308501,DE,inf,False,,,0.0,,,1.0,1.0
1018,eGon2035,4,52023,rural_heat_pump,748.1851788468737,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,748.1851788468737,DE,inf,False,,,0.0,,,1.0,1.0
1019,eGon2035,4,69893,BEV charger,1434.730306506157,inf,0.0,0.0,0.8999999999999999,0.0,0.0,1.0,0.0,1434.730306506157,DE,inf,False,,,0.0,,,1.0,1.0
1020,eGon2035,4,72166,power_to_H2,58.157142419101284,inf,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,58.157142419101284,DE,31.0,False,,,0.0,,,1.0,1.0
1021,eGon2035,4,72190,power_to_H2,1.9999493054037323,2.0,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,1.9999493054037323,DE,31.0,False,,,0.0,,,1.0,1.0
1022,eGon2035,4,72395,central_heat_pump,0.7068860210224613,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7068860210224613,DE,inf,False,,,0.0,,,1.0,1.0
1023,eGon2035,4,72395,central_resistive_heater,0.16015901764926188,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.16015901764926188,DE,inf,False,,,0.0,,,1.0,1.0
1024,eGon2035,4,72399,central_heat_pump,1.0308140641387358,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0308140641387358,DE,inf,False,,,0.0,,,1.0,1.0
1025,eGon2035,4,72399,central_resistive_heater,0.2187611607196992,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2187611607196992,DE,inf,False,,,0.0,,,1.0,1.0
1026,eGon2035,4,72417,central_heat_pump,2.9433704825013676,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.9433704825013676,DE,inf,False,,,0.0,,,1.0,1.0
1027,eGon2035,4,72417,central_resistive_heater,4.448623236013898,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.448623236013898,DE,inf,False,,,0.0,,,1.0,1.0
1028,eGon2035,4,72434,central_heat_pump,0.1075697717614522,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1075697717614522,DE,inf,False,,,0.0,,,1.0,1.0
